CHAMP;ANNEE_1968_2019;MOIS2;JOUR;DECES
FM;1993;12;28;1803
FM;1993;12;29;1798
FM;1993;12;30;1742
FM;1993;12;31;1780
FM;1993;12;MM;52888
FM;1994;01;01;1802
FM;1994;01;02;1681
FM;1994;01;03;1817
FM;1994;01;04;1820
FM;1994;01;05;1744
FM;1994;01;06;1754
FM;1994;01;07;1695
FM;1994;01;08;1564
FM;1994;01;09;1665
FM;1994;01;10;1746
FM;1994;01;11;1598
FM;1994;01;12;1652
FM;1994;01;13;1665
FM;1994;01;14;1581
FM;1994;01;15;1543
FM;1994;01;16;1536
FM;1994;01;17;1593
FM;1994;01;18;1505
FM;1994;01;19;1541
FM;1994;01;20;1577
FM;1994;01;21;1472
FM;1994;01;22;1605
FM;1994;01;23;1484
FM;1994;01;24;1585
FM;1994;01;25;1533
FM;1994;01;26;1566
FM;1994;01;27;1560
FM;1994;01;28;1574
FM;1994;01;29;1460
FM;1994;01;30;1480
FM;1994;01;31;1534
FM;1994;01;MM;49932
FM;1994;02;01;1480
FM;1994;02;02;1629
FM;1994;02;03;1564
FM;1994;02;04;1643
FM;1994;02;05;1504
FM;1994;02;06;1408
FM;1994;02;07;1486
FM;1994;02;08;1538
FM;1994;02;09;1522
FM;1994;02;10;1478
FM;1994;02;11;1481
FM;1994;02;12;1512
FM;1994;02;13;1494
FM;1994;02;14;1463
FM;1994;02;15;1525
FM;1994;02;16;1538
FM;1994;02;17;1539
FM;1994;02;18;1571
FM;1994;02;19;1492
FM;1994;02;20;1478
FM;1994;02;21;1488
FM;1994;02;22;1578
FM;1994;02;23;1554
FM;1994;02;24;1538
FM;1994;02;25;1565
FM;1994;02;26;1541
FM;1994;02;27;1441
FM;1994;02;28;1563
FM;1994;02;29;
FM;1994;02;30;
FM;1994;02;31;
FM;1994;02;MM;42613
FM;1994;03;01;1548
FM;1994;03;02;1457
FM;1994;03;03;1481
FM;1994;03;04;1454
FM;1994;03;05;1496
FM;1994;03;06;1416
FM;1994;03;07;1521
FM;1994;03;08;1462
FM;1994;03;09;1553
FM;1994;03;10;1468
FM;1994;03;11;1478
FM;1994;03;12;1350
FM;1994;03;13;1383
FM;1994;03;14;1465
FM;1994;03;15;1395
FM;1994;03;16;1345
FM;1994;03;17;1397
FM;1994;03;18;1417
FM;1994;03;19;1442
FM;1994;03;20;1449
FM;1994;03;21;1415
FM;1994;03;22;1396
FM;1994;03;23;1405
FM;1994;03;24;1389
FM;1994;03;25;1434
FM;1994;03;26;1379
FM;1994;03;27;1340
FM;1994;03;28;1360
FM;1994;03;29;1457
FM;1994;03;30;1410
FM;1994;03;31;1394
FM;1994;03;MM;44356
FM;1994;04;01;1459
FM;1994;04;02;1289
FM;1994;04;03;1354
FM;1994;04;04;1352
FM;1994;04;05;1425
FM;1994;04;06;1368
FM;1994;04;07;1431
FM;1994;04;08;1369
FM;1994;04;09;1386
FM;1994;04;10;1400
FM;1994;04;11;1475
FM;1994;04;12;1420
FM;1994;04;13;1435
FM;1994;04;14;1350
FM;1994;04;15;1526
FM;1994;04;16;1500
FM;1994;04;17;1474
FM;1994;04;18;1450
FM;1994;04;19;1480
FM;1994;04;20;1503
FM;1994;04;21;1499
FM;1994;04;22;1436
FM;1994;04;23;1493
FM;1994;04;24;1484
FM;1994;04;25;1516
FM;1994;04;26;1458
FM;1994;04;27;1423
FM;1994;04;28;1452
FM;1994;04;29;1441
FM;1994;04;30;1456
FM;1994;04;31;
FM;1994;04;MM;43104
FM;1994;05;01;1350
FM;1994;05;02;1412
FM;1994;05;03;1347
FM;1994;05;04;1367
FM;1994;05;05;1335
FM;1994;05;06;1369
FM;1994;05;07;1389
FM;1994;05;08;1309
FM;1994;05;09;1387
FM;1994;05;10;1275
FM;1994;05;11;1357
FM;1994;05;12;1347
FM;1994;05;13;1355
FM;1994;05;14;1377
FM;1994;05;15;1316
FM;1994;05;16;1416
FM;1994;05;17;1350
FM;1994;05;18;1311
FM;1994;05;19;1343
FM;1994;05;20;1330
FM;1994;05;21;1329
FM;1994;05;22;1342
FM;1994;05;23;1342
FM;1994;05;24;1387
FM;1994;05;25;1329
FM;1994;05;26;1313
FM;1994;05;27;1300
FM;1994;05;28;1310
FM;1994;05;29;1334
FM;1994;05;30;1378
FM;1994;05;31;1435
FM;1994;05;MM;41841
FM;1994;06;01;1468
FM;1994;06;02;1385
FM;1994;06;03;1301
FM;1994;06;04;1326
FM;1994;06;05;1314
FM;1994;06;06;1301
FM;1994;06;07;1407
FM;1994;06;08;1327
FM;1994;06;09;1312
FM;1994;06;10;1327
FM;1994;06;11;1258
FM;1994;06;12;1291
FM;1994;06;13;1328
FM;1994;06;14;1326
FM;1994;06;15;1384
FM;1994;06;16;1417
FM;1994;06;17;1446
FM;1994;06;18;1411
FM;1994;06;19;1365
FM;1994;06;20;1305
FM;1994;06;21;1322
FM;1994;06;22;1347
FM;1994;06;23;1374
FM;1994;06;24;1417
FM;1994;06;25;1458
FM;1994;06;26;1329
FM;1994;06;27;1288
FM;1994;06;28;1347
FM;1994;06;29;1363
FM;1994;06;30;1329
FM;1994;06;31;
FM;1994;06;MM;40573
FM;1994;07;01;1436
FM;1994;07;02;1449
FM;1994;07;03;1474
FM;1994;07;04;1526
FM;1994;07;05;1437
FM;1994;07;06;1332
FM;1994;07;07;1283
FM;1994;07;08;1296
FM;1994;07;09;1247
FM;1994;07;10;1385
FM;1994;07;11;1403
FM;1994;07;12;1488
FM;1994;07;13;1506
FM;1994;07;14;1419
FM;1994;07;15;1361
FM;1994;07;16;1516
FM;1994;07;17;1385
FM;1994;07;18;1386
FM;1994;07;19;1401
FM;1994;07;20;1274
FM;1994;07;21;1315
FM;1994;07;22;1373
FM;1994;07;23;1417
FM;1994;07;24;1466
FM;1994;07;25;1484
FM;1994;07;26;1454
FM;1994;07;27;1499
FM;1994;07;28;1539
FM;1994;07;29;1443
FM;1994;07;30;1496
FM;1994;07;31;1450
FM;1994;07;MM;43940
FM;1994;08;01;1409
FM;1994;08;02;1364
FM;1994;08;03;1405
FM;1994;08;04;1511
FM;1994;08;05;1570
FM;1994;08;06;1487
FM;1994;08;07;1449
FM;1994;08;08;1460
FM;1994;08;09;1429
FM;1994;08;10;1369
FM;1994;08;11;1350
FM;1994;08;12;1241
FM;1994;08;13;1276
FM;1994;08;14;1153
FM;1994;08;15;1323
FM;1994;08;16;1342
FM;1994;08;17;1340
FM;1994;08;18;1250
FM;1994;08;19;1329
FM;1994;08;20;1295
FM;1994;08;21;1384
FM;1994;08;22;1382
FM;1994;08;23;1375
FM;1994;08;24;1296
FM;1994;08;25;1295
FM;1994;08;26;1286
FM;1994;08;27;1324
FM;1994;08;28;1211
FM;1994;08;29;1286
FM;1994;08;30;1276
FM;1994;08;31;1355
FM;1994;08;MM;41822
FM;1994;09;01;1376
FM;1994;09;02;1283
FM;1994;09;03;1261
FM;1994;09;04;1331
FM;1994;09;05;1324
FM;1994;09;06;1340
FM;1994;09;07;1395
FM;1994;09;08;1367
FM;1994;09;09;1280
FM;1994;09;10;1313
FM;1994;09;11;1334
FM;1994;09;12;1386
FM;1994;09;13;1315
FM;1994;09;14;1339
FM;1994;09;15;1303
FM;1994;09;16;1324
FM;1994;09;17;1327
FM;1994;09;18;1323
FM;1994;09;19;1465
FM;1994;09;20;1465
FM;1994;09;21;1440
FM;1994;09;22;1446
FM;1994;09;23;1386
FM;1994;09;24;1425
FM;1994;09;25;1407
FM;1994;09;26;1432
FM;1994;09;27;1369
FM;1994;09;28;1431
FM;1994;09;29;1470
FM;1994;09;30;1393
FM;1994;09;31;
FM;1994;09;MM;41050
FM;1994;10;01;1404
FM;1994;10;02;1314
FM;1994;10;03;1384
FM;1994;10;04;1338
FM;1994;10;05;1336
FM;1994;10;06;1326
FM;1994;10;07;1381
FM;1994;10;08;1444
FM;1994;10;09;1479
FM;1994;10;10;1506
FM;1994;10;11;1397
FM;1994;10;12;1448
FM;1994;10;13;1414
FM;1994;10;14;1383
FM;1994;10;15;1385
FM;1994;10;16;1476
FM;1994;10;17;1403
FM;1994;10;18;1402
FM;1994;10;19;1398
FM;1994;10;20;1485
FM;1994;10;21;1345
FM;1994;10;22;1441
FM;1994;10;23;1326
FM;1994;10;24;1469
FM;1994;10;25;1376
FM;1994;10;26;1454
FM;1994;10;27;1360
FM;1994;10;28;1383
FM;1994;10;29;1398
FM;1994;10;30;1419
FM;1994;10;31;1429
FM;1994;10;MM;43503
FM;1994;11;01;1356
FM;1994;11;02;1402
FM;1994;11;03;1429
FM;1994;11;04;1400
FM;1994;11;05;1458
FM;1994;11;06;1326
FM;1994;11;07;1393
FM;1994;11;08;1492
FM;1994;11;09;1460
FM;1994;11;10;1410
FM;1994;11;11;1354
FM;1994;11;12;1357
FM;1994;11;13;1327
FM;1994;11;14;1421
FM;1994;11;15;1376
FM;1994;11;16;1402
FM;1994;11;17;1436
FM;1994;11;18;1415
FM;1994;11;19;1394
FM;1994;11;20;1369
FM;1994;11;21;1378
FM;1994;11;22;1372
FM;1994;11;23;1377
FM;1994;11;24;1377
FM;1994;11;25;1383
FM;1994;11;26;1360
FM;1994;11;27;1336
FM;1994;11;28;1439
FM;1994;11;29;1443
FM;1994;11;30;1391
FM;1994;11;31;
FM;1994;11;MM;41833
FM;1994;12;01;1369
FM;1994;12;02;1424
FM;1994;12;03;1404
FM;1994;12;04;1340
FM;1994;12;05;1470
FM;1994;12;06;1372
FM;1994;12;07;1476
FM;1994;12;08;1379
FM;1994;12;09;1411
FM;1994;12;10;1480
FM;1994;12;11;1351
FM;1994;12;12;1417
FM;1994;12;13;1459
FM;1994;12;14;1371
FM;1994;12;15;1446
FM;1994;12;16;1424
FM;1994;12;17;1405
FM;1994;12;18;1442
FM;1994;12;19;1474
FM;1994;12;20;1537
FM;1994;12;21;1448
FM;1994;12;22;1480
FM;1994;12;23;1464
FM;1994;12;24;1416
FM;1994;12;25;1599
FM;1994;12;26;1655
FM;1994;12;27;1610
FM;1994;12;28;1621
FM;1994;12;29;1528
FM;1994;12;30;1589
FM;1994;12;31;1537
FM;1994;12;MM;45398
FM;1995;01;01;1561
FM;1995;01;02;1571
FM;1995;01;03;1583
FM;1995;01;04;1646
FM;1995;01;05;1655
FM;1995;01;06;1588
FM;1995;01;07;1636
FM;1995;01;08;1639
FM;1995;01;09;1665
FM;1995;01;10;1634
FM;1995;01;11;1636
FM;1995;01;12;1599
FM;1995;01;13;1546
FM;1995;01;14;1548
FM;1995;01;15;1526
FM;1995;01;16;1547
FM;1995;01;17;1642
FM;1995;01;18;1610
FM;1995;01;19;1551
FM;1995;01;20;1656
FM;1995;01;21;1518
FM;1995;01;22;1546
FM;1995;01;23;1521
FM;1995;01;24;1532
FM;1995;01;25;1557
FM;1995;01;26;1527
FM;1995;01;27;1526
FM;1995;01;28;1560
FM;1995;01;29;1481
FM;1995;01;30;1523
FM;1995;01;31;1458
FM;1995;01;MM;48788
FM;1995;02;01;1467
FM;1995;02;02;1553
FM;1995;02;03;1538
FM;1995;02;04;1466
FM;1995;02;05;1428
FM;1995;02;06;1517
FM;1995;02;07;1502
FM;1995;02;08;1524
FM;1995;02;09;1458
FM;1995;02;10;1478
FM;1995;02;11;1440
FM;1995;02;12;1433
FM;1995;02;13;1515
FM;1995;02;14;1417
FM;1995;02;15;1451
FM;1995;02;16;1473
FM;1995;02;17;1443
FM;1995;02;18;1389
FM;1995;02;19;1380
FM;1995;02;20;1472
FM;1995;02;21;1485
FM;1995;02;22;1412
FM;1995;02;23;1485
FM;1995;02;24;1408
FM;1995;02;25;1508
FM;1995;02;26;1411
FM;1995;02;27;1432
FM;1995;02;28;1452
FM;1995;02;29;
FM;1995;02;30;
FM;1995;02;31;
FM;1995;02;MM;40937
FM;1995;03;01;1435
FM;1995;03;02;1546
FM;1995;03;03;1539
FM;1995;03;04;1468
FM;1995;03;05;1454
FM;1995;03;06;1541
FM;1995;03;07;1471
FM;1995;03;08;1428
FM;1995;03;09;1453
FM;1995;03;10;1498
FM;1995;03;11;1541
FM;1995;03;12;1517
FM;1995;03;13;1561
FM;1995;03;14;1545
FM;1995;03;15;1547
FM;1995;03;16;1486
FM;1995;03;17;1510
FM;1995;03;18;1529
FM;1995;03;19;1389
FM;1995;03;20;1496
FM;1995;03;21;1500
FM;1995;03;22;1515
FM;1995;03;23;1537
FM;1995;03;24;1549
FM;1995;03;25;1473
FM;1995;03;26;1435
FM;1995;03;27;1551
FM;1995;03;28;1460
FM;1995;03;29;1532
FM;1995;03;30;1469
FM;1995;03;31;1479
FM;1995;03;MM;46454
FM;1995;04;01;1512
FM;1995;04;02;1599
FM;1995;04;03;1577
FM;1995;04;04;1573
FM;1995;04;05;1432
FM;1995;04;06;1547
FM;1995;04;07;1530
FM;1995;04;08;1470
FM;1995;04;09;1449
FM;1995;04;10;1516
FM;1995;04;11;1520
FM;1995;04;12;1529
FM;1995;04;13;1536
FM;1995;04;14;1457
FM;1995;04;15;1501
FM;1995;04;16;1494
FM;1995;04;17;1507
FM;1995;04;18;1554
FM;1995;04;19;1575
FM;1995;04;20;1498
FM;1995;04;21;1502
FM;1995;04;22;1480
FM;1995;04;23;1513
FM;1995;04;24;1613
FM;1995;04;25;1545
FM;1995;04;26;1545
FM;1995;04;27;1545
FM;1995;04;28;1593
FM;1995;04;29;1487
FM;1995;04;30;1471
FM;1995;04;31;
FM;1995;04;MM;45670
FM;1995;05;01;1442
FM;1995;05;02;1606
FM;1995;05;03;1525
FM;1995;05;04;1520
FM;1995;05;05;1519
FM;1995;05;06;1510
FM;1995;05;07;1410
FM;1995;05;08;1456
FM;1995;05;09;1535
FM;1995;05;10;1461
FM;1995;05;11;1422
FM;1995;05;12;1404
FM;1995;05;13;1357
FM;1995;05;14;1277
FM;1995;05;15;1399
FM;1995;05;16;1397
FM;1995;05;17;1411
FM;1995;05;18;1384
FM;1995;05;19;1350
FM;1995;05;20;1360
FM;1995;05;21;1351
FM;1995;05;22;1389
FM;1995;05;23;1415
FM;1995;05;24;1450
FM;1995;05;25;1393
FM;1995;05;26;1331
FM;1995;05;27;1364
FM;1995;05;28;1363
FM;1995;05;29;1460
FM;1995;05;30;1423
FM;1995;05;31;1281
FM;1995;05;MM;43965
FM;1995;06;01;1322
FM;1995;06;02;1255
FM;1995;06;03;1281
FM;1995;06;04;1283
FM;1995;06;05;1373
FM;1995;06;06;1379
FM;1995;06;07;1368
FM;1995;06;08;1364
FM;1995;06;09;1391
FM;1995;06;10;1387
FM;1995;06;11;1351
FM;1995;06;12;1318
FM;1995;06;13;1416
FM;1995;06;14;1310
FM;1995;06;15;1331
FM;1995;06;16;1397
FM;1995;06;17;1449
FM;1995;06;18;1393
FM;1995;06;19;1481
FM;1995;06;20;1449
FM;1995;06;21;1438
FM;1995;06;22;1425
FM;1995;06;23;1325
FM;1995;06;24;1388
FM;1995;06;25;1325
FM;1995;06;26;1487
FM;1995;06;27;1542
FM;1995;06;28;1544
FM;1995;06;29;1440
FM;1995;06;30;1530
FM;1995;06;31;
FM;1995;06;MM;41742
FM;1995;07;01;1606
FM;1995;07;02;1426
FM;1995;07;03;1442
FM;1995;07;04;1334
FM;1995;07;05;1266
FM;1995;07;06;1263
FM;1995;07;07;1373
FM;1995;07;08;1453
FM;1995;07;09;1516
FM;1995;07;10;1623
FM;1995;07;11;1474
FM;1995;07;12;1419
FM;1995;07;13;1444
FM;1995;07;14;1365
FM;1995;07;15;1312
FM;1995;07;16;1331
FM;1995;07;17;1363
FM;1995;07;18;1287
FM;1995;07;19;1424
FM;1995;07;20;1473
FM;1995;07;21;1682
FM;1995;07;22;1488
FM;1995;07;23;1216
FM;1995;07;24;1334
FM;1995;07;25;1421
FM;1995;07;26;1448
FM;1995;07;27;1456
FM;1995;07;28;1377
FM;1995;07;29;1371
FM;1995;07;30;1372
FM;1995;07;31;1460
FM;1995;07;MM;43819
FM;1995;08;01;1524
FM;1995;08;02;1490
FM;1995;08;03;1538
FM;1995;08;04;1480
FM;1995;08;05;1481
FM;1995;08;06;1398
FM;1995;08;07;1371
FM;1995;08;08;1291
FM;1995;08;09;1166
FM;1995;08;10;1372
FM;1995;08;11;1423
FM;1995;08;12;1414
FM;1995;08;13;1295
FM;1995;08;14;1287
FM;1995;08;15;1278
FM;1995;08;16;1277
FM;1995;08;17;1348
FM;1995;08;18;1401
FM;1995;08;19;1485
FM;1995;08;20;1357
FM;1995;08;21;1348
FM;1995;08;22;1352
FM;1995;08;23;1320
FM;1995;08;24;1300
FM;1995;08;25;1232
FM;1995;08;26;1289
FM;1995;08;27;1277
FM;1995;08;28;1341
FM;1995;08;29;1303
FM;1995;08;30;1292
FM;1995;08;31;1348
FM;1995;08;MM;42078
FM;1995;09;01;1286
FM;1995;09;02;1333
FM;1995;09;03;1321
FM;1995;09;04;1317
FM;1995;09;05;1322
FM;1995;09;06;1296
FM;1995;09;07;1380
FM;1995;09;08;1359
FM;1995;09;09;1399
FM;1995;09;10;1395
FM;1995;09;11;1397
FM;1995;09;12;1292
FM;1995;09;13;1314
FM;1995;09;14;1304
FM;1995;09;15;1383
FM;1995;09;16;1389
FM;1995;09;17;1310
FM;1995;09;18;1387
FM;1995;09;19;1379
FM;1995;09;20;1288
FM;1995;09;21;1425
FM;1995;09;22;1384
FM;1995;09;23;1404
FM;1995;09;24;1414
FM;1995;09;25;1328
FM;1995;09;26;1427
FM;1995;09;27;1442
FM;1995;09;28;1433
FM;1995;09;29;1378
FM;1995;09;30;1387
FM;1995;09;31;
FM;1995;09;MM;40873
FM;1995;10;01;1432
FM;1995;10;02;1495
FM;1995;10;03;1452
FM;1995;10;04;1502
FM;1995;10;05;1343
FM;1995;10;06;1378
FM;1995;10;07;1352
FM;1995;10;08;1351
FM;1995;10;09;1494
FM;1995;10;10;1446
FM;1995;10;11;1442
FM;1995;10;12;1427
FM;1995;10;13;1401
FM;1995;10;14;1358
FM;1995;10;15;1318
FM;1995;10;16;1451
FM;1995;10;17;1417
FM;1995;10;18;1401
FM;1995;10;19;1344
FM;1995;10;20;1323
FM;1995;10;21;1341
FM;1995;10;22;1271
FM;1995;10;23;1475
FM;1995;10;24;1473
FM;1995;10;25;1349
FM;1995;10;26;1473
FM;1995;10;27;1485
FM;1995;10;28;1367
FM;1995;10;29;1353
FM;1995;10;30;1348
FM;1995;10;31;1400
FM;1995;10;MM;43462
FM;1995;11;01;1329
FM;1995;11;02;1365
FM;1995;11;03;1405
FM;1995;11;04;1316
FM;1995;11;05;1350
FM;1995;11;06;1406
FM;1995;11;07;1466
FM;1995;11;08;1498
FM;1995;11;09;1528
FM;1995;11;10;1483
FM;1995;11;11;1488
FM;1995;11;12;1489
FM;1995;11;13;1547
FM;1995;11;14;1429
FM;1995;11;15;1442
FM;1995;11;16;1470
FM;1995;11;17;1462
FM;1995;11;18;1386
FM;1995;11;19;1366
FM;1995;11;20;1499
FM;1995;11;21;1436
FM;1995;11;22;1466
FM;1995;11;23;1482
FM;1995;11;24;1507
FM;1995;11;25;1502
FM;1995;11;26;1402
FM;1995;11;27;1473
FM;1995;11;28;1455
FM;1995;11;29;1470
FM;1995;11;30;1429
FM;1995;11;31;
FM;1995;11;MM;43346
FM;1995;12;01;1476
FM;1995;12;02;1462
FM;1995;12;03;1417
FM;1995;12;04;1522
FM;1995;12;05;1494
FM;1995;12;06;1475
FM;1995;12;07;1541
FM;1995;12;08;1576
FM;1995;12;09;1504
FM;1995;12;10;1463
FM;1995;12;11;1502
FM;1995;12;12;1520
FM;1995;12;13;1587
FM;1995;12;14;1622
FM;1995;12;15;1605
FM;1995;12;16;1594
FM;1995;12;17;1603
FM;1995;12;18;1777
FM;1995;12;19;1652
FM;1995;12;20;1796
FM;1995;12;21;1781
FM;1995;12;22;1796
FM;1995;12;23;1741
FM;1995;12;24;1680
FM;1995;12;25;1726
FM;1995;12;26;1779
FM;1995;12;27;1766
FM;1995;12;28;1830
FM;1995;12;29;1784
FM;1995;12;30;1703
FM;1995;12;31;1710
FM;1995;12;MM;50484
FM;1996;01;01;1875
FM;1996;01;02;1830
FM;1996;01;03;1787
FM;1996;01;04;1735
FM;1996;01;05;1745
FM;1996;01;06;1718
FM;1996;01;07;1745
FM;1996;01;08;1782
FM;1996;01;09;1746
FM;1996;01;10;1785
FM;1996;01;11;1675
FM;1996;01;12;1681
FM;1996;01;13;1611
FM;1996;01;14;1613
FM;1996;01;15;1587
FM;1996;01;16;1576
FM;1996;01;17;1577
FM;1996;01;18;1545
FM;1996;01;19;1644
FM;1996;01;20;1611
FM;1996;01;21;1571
FM;1996;01;22;1632
FM;1996;01;23;1596
FM;1996;01;24;1597
FM;1996;01;25;1492
FM;1996;01;26;1512
FM;1996;01;27;1596
FM;1996;01;28;1596
FM;1996;01;29;1672
FM;1996;01;30;1596
FM;1996;01;31;1613
FM;1996;01;MM;51341
FM;1996;02;01;1577
FM;1996;02;02;1630
FM;1996;02;03;1569
FM;1996;02;04;1538
FM;1996;02;05;1584
FM;1996;02;06;1676
FM;1996;02;07;1668
FM;1996;02;08;1578
FM;1996;02;09;1646
FM;1996;02;10;1620
FM;1996;02;11;1565
FM;1996;02;12;1698
FM;1996;02;13;1631
FM;1996;02;14;1539
FM;1996;02;15;1608
FM;1996;02;16;1603
FM;1996;02;17;1572
FM;1996;02;18;1573
FM;1996;02;19;1594
FM;1996;02;20;1634
FM;1996;02;21;1598
FM;1996;02;22;1570
FM;1996;02;23;1689
FM;1996;02;24;1646
FM;1996;02;25;1575
FM;1996;02;26;1679
FM;1996;02;27;1632
FM;1996;02;28;1586
FM;1996;02;29;1526
FM;1996;02;30;
FM;1996;02;31;
FM;1996;02;MM;46604
FM;1996;03;01;1535
FM;1996;03;02;1543
FM;1996;03;03;1552
FM;1996;03;04;1559
FM;1996;03;05;1526
FM;1996;03;06;1521
FM;1996;03;07;1579
FM;1996;03;08;1561
FM;1996;03;09;1536
FM;1996;03;10;1493
FM;1996;03;11;1609
FM;1996;03;12;1549
FM;1996;03;13;1533
FM;1996;03;14;1565
FM;1996;03;15;1669
FM;1996;03;16;1548
FM;1996;03;17;1467
FM;1996;03;18;1546
FM;1996;03;19;1516
FM;1996;03;20;1564
FM;1996;03;21;1578
FM;1996;03;22;1577
FM;1996;03;23;1522
FM;1996;03;24;1549
FM;1996;03;25;1537
FM;1996;03;26;1467
FM;1996;03;27;1497
FM;1996;03;28;1401
FM;1996;03;29;1505
FM;1996;03;30;1500
FM;1996;03;31;1391
FM;1996;03;MM;47495
FM;1996;04;01;1505
FM;1996;04;02;1458
FM;1996;04;03;1515
FM;1996;04;04;1542
FM;1996;04;05;1534
FM;1996;04;06;1489
FM;1996;04;07;1419
FM;1996;04;08;1438
FM;1996;04;09;1600
FM;1996;04;10;1579
FM;1996;04;11;1547
FM;1996;04;12;1574
FM;1996;04;13;1378
FM;1996;04;14;1562
FM;1996;04;15;1539
FM;1996;04;16;1418
FM;1996;04;17;1539
FM;1996;04;18;1464
FM;1996;04;19;1534
FM;1996;04;20;1507
FM;1996;04;21;1512
FM;1996;04;22;1566
FM;1996;04;23;1501
FM;1996;04;24;1450
FM;1996;04;25;1432
FM;1996;04;26;1411
FM;1996;04;27;1485
FM;1996;04;28;1409
FM;1996;04;29;1487
FM;1996;04;30;1439
FM;1996;04;31;
FM;1996;04;MM;44833
FM;1996;05;01;1314
FM;1996;05;02;1438
FM;1996;05;03;1391
FM;1996;05;04;1411
FM;1996;05;05;1391
FM;1996;05;06;1494
FM;1996;05;07;1460
FM;1996;05;08;1366
FM;1996;05;09;1394
FM;1996;05;10;1424
FM;1996;05;11;1425
FM;1996;05;12;1351
FM;1996;05;13;1376
FM;1996;05;14;1359
FM;1996;05;15;1455
FM;1996;05;16;1423
FM;1996;05;17;1507
FM;1996;05;18;1469
FM;1996;05;19;1333
FM;1996;05;20;1393
FM;1996;05;21;1384
FM;1996;05;22;1379
FM;1996;05;23;1443
FM;1996;05;24;1446
FM;1996;05;25;1367
FM;1996;05;26;1380
FM;1996;05;27;1394
FM;1996;05;28;1366
FM;1996;05;29;1378
FM;1996;05;30;1451
FM;1996;05;31;1474
FM;1996;05;MM;43636
FM;1996;06;01;1422
FM;1996;06;02;1312
FM;1996;06;03;1345
FM;1996;06;04;1351
FM;1996;06;05;1457
FM;1996;06;06;1529
FM;1996;06;07;1546
FM;1996;06;08;1472
FM;1996;06;09;1416
FM;1996;06;10;1453
FM;1996;06;11;1424
FM;1996;06;12;1468
FM;1996;06;13;1412
FM;1996;06;14;1329
FM;1996;06;15;1248
FM;1996;06;16;1362
FM;1996;06;17;1433
FM;1996;06;18;1339
FM;1996;06;19;1346
FM;1996;06;20;1385
FM;1996;06;21;1332
FM;1996;06;22;1270
FM;1996;06;23;1277
FM;1996;06;24;1359
FM;1996;06;25;1255
FM;1996;06;26;1361
FM;1996;06;27;1358
FM;1996;06;28;1345
FM;1996;06;29;1395
FM;1996;06;30;1236
FM;1996;06;31;
FM;1996;06;MM;41237
FM;1996;07;01;1370
FM;1996;07;02;1279
FM;1996;07;03;1314
FM;1996;07;04;1416
FM;1996;07;05;1329
FM;1996;07;06;1311
FM;1996;07;07;1317
FM;1996;07;08;1370
FM;1996;07;09;1310
FM;1996;07;10;1346
FM;1996;07;11;1353
FM;1996;07;12;1384
FM;1996;07;13;1327
FM;1996;07;14;1384
FM;1996;07;15;1390
FM;1996;07;16;1409
FM;1996;07;17;1449
FM;1996;07;18;1409
FM;1996;07;19;1385
FM;1996;07;20;1365
FM;1996;07;21;1351
FM;1996;07;22;1498
FM;1996;07;23;1544
FM;1996;07;24;1377
FM;1996;07;25;1332
FM;1996;07;26;1381
FM;1996;07;27;1361
FM;1996;07;28;1329
FM;1996;07;29;1334
FM;1996;07;30;1372
FM;1996;07;31;1294
FM;1996;07;MM;42390
FM;1996;08;01;1346
FM;1996;08;02;1257
FM;1996;08;03;1260
FM;1996;08;04;1301
FM;1996;08;05;1343
FM;1996;08;06;1309
FM;1996;08;07;1226
FM;1996;08;08;1258
FM;1996;08;09;1323
FM;1996;08;10;1333
FM;1996;08;11;1332
FM;1996;08;12;1267
FM;1996;08;13;1260
FM;1996;08;14;1248
FM;1996;08;15;1195
FM;1996;08;16;1265
FM;1996;08;17;1327
FM;1996;08;18;1322
FM;1996;08;19;1387
FM;1996;08;20;1389
FM;1996;08;21;1301
FM;1996;08;22;1319
FM;1996;08;23;1310
FM;1996;08;24;1240
FM;1996;08;25;1201
FM;1996;08;26;1294
FM;1996;08;27;1243
FM;1996;08;28;1249
FM;1996;08;29;1318
FM;1996;08;30;1251
FM;1996;08;31;1241
FM;1996;08;MM;39915
FM;1996;09;01;1256
FM;1996;09;02;1328
FM;1996;09;03;1341
FM;1996;09;04;1312
FM;1996;09;05;1284
FM;1996;09;06;1316
FM;1996;09;07;1265
FM;1996;09;08;1357
FM;1996;09;09;1401
FM;1996;09;10;1332
FM;1996;09;11;1328
FM;1996;09;12;1336
FM;1996;09;13;1307
FM;1996;09;14;1313
FM;1996;09;15;1300
FM;1996;09;16;1313
FM;1996;09;17;1326
FM;1996;09;18;1423
FM;1996;09;19;1436
FM;1996;09;20;1419
FM;1996;09;21;1445
FM;1996;09;22;1332
FM;1996;09;23;1389
FM;1996;09;24;1391
FM;1996;09;25;1363
FM;1996;09;26;1418
FM;1996;09;27;1431
FM;1996;09;28;1357
FM;1996;09;29;1390
FM;1996;09;30;1471
FM;1996;09;31;
FM;1996;09;MM;40680
FM;1996;10;01;1425
FM;1996;10;02;1340
FM;1996;10;03;1339
FM;1996;10;04;1392
FM;1996;10;05;1414
FM;1996;10;06;1356
FM;1996;10;07;1316
FM;1996;10;08;1405
FM;1996;10;09;1376
FM;1996;10;10;1367
FM;1996;10;11;1390
FM;1996;10;12;1398
FM;1996;10;13;1365
